starting_x,starting_y,dx,dy,ending_x,ending_y
461,497,541,625,494.14586265429074,494.70489492852937
655,186,86,435,715.5226848598903,573.0389659099778
793,799,811,883,72.45582846570622,705.1071588226757
759,570,286,45,598.0921718855959,610.7439260541578
861,578,501,305,497.29726999950714,814.8705088799626
567,808,138,442,431.0009665144596,810.6865008304387
823,336,250,379,817.4703148849482,696.1746123898979
575,757,138,749,440.20873878486145,762.9812988939522
313,55,848,788,870.2404817649929,440.79074985783836
812,73,170,22,923.3728138166588,88.55200436464392
191,202,643,829,749.3120752705282,423.01259070589566
781,132,325,502,908.5967326698899,598.0377010381162
66,250,747,55,662.8598683429368,202.92945339709038
834,673,900,231,70.19750648240381,834.5625272286051
6,98,888,203,797.8758929184758,-35.47864121204498
861,104,425,18,1088.1518126454757,117.95116247420299
737,275,263,577,777.3352783579056,789.4896562447373
53,335,155,80,118.11629211269445,260.74931392670027
602,279,106,515,662.5923803468879,714.3255756177003
10,347,840,90,556.8959762389051,261.95081410795615
584,116,772,370,865.5625114907114,391.9196395476884
627,565,125,389,532.8651314485697,731.3062062814832
873,130,669,114,1130.0687482208698,227.52436829418414
302,57,9,307,310.4522202901943,-36.001737703186514
230,140,638,132,804.2052187657761,83.47527183587498
688,173,528,794,755.4066479276755,841.6682341269448
661,161,581,296,836.8738114255179,409.4553364329826
401,441,760,703,464.8094537341322,407.7074030718946
691,519,523,134,279.02291649944755,632.2958254535499
559,692,274,79,296.5719688615065,713.4704949369192
508,584,585,10,125.22590450294909,587.686864633861
36,532,852,703,554.6953947500958,29.334662146319847
391,575,598,535,601.7592864100316,391.88120576885734
513,128,198,464,684.7591071426571,453.5630692608822
779,118,350,735,917.3755043724965,788.1887746350995
694,253,601,407,572.7426255040913,631.88971925793
462,368,294,154,430.97262804650893,484.3563066161937
385,449,259,758,496.7249386017792,664.2951333886061
550,74,655,68,1016.6856013466495,97.03434725041431
272,119,22,255,291.6567041123853,20.522661245741666
227,881,474,760,-32.43761657513802,228.37798612757356
345,692,486,276,164.13301259426143,480.64577683257806
12,176,185,550,135.67832451560616,-152.57562043431486
786,414,634,460,384.1048667043452,771.6639672478408
741,819,434,343,331.1605837529346,919.4041866532211
247,814,154,281,129.12221295589754,610.8273485060861
692,230,329,581,765.918298488051,749.5438375270652
205,295,80,131,256.3930365276889,201.35162797352697
817,473,708,618,301.18912340421616,813.2151578096152
274,274,415,420,642.3430513755695,294.5829240045721
692,144,7,467,697.4568793620514,542.7251043150223
130,12,62,519,182.01038555693856,-216.32463396101068
521,263,519,713,488.4982349190935,681.8515862337332
272,502,67,4,255.18635668502935,498.15160642056054
429,872,180,734,256.4310607440063,443.920528411629
840,324,363,635,794.8206156084649,870.609741078123
391,277,209,258,583.1764068553794,362.0711908191482
686,863,675,860,77.18133270848064,587.4204183235214
725,292,163,438,767.4049956929225,699.0561745889513
424,24,870,531,959.739759441355,288.0968543621026
368,678,656,734,426.53532033772575,200.08384786927286
558,359,749,748,427.3741723666133,308.10052505231073
504,289,212,367,620.437577407707,590.3918473926389
663,776,431,352,253.23561661346014,819.5022855851657
330,808,152,383,199.23190132232324,550.7406922279642
547,280,21,265,564.6759996923291,492.6428356745259
513,635,690,425,350.65232290741955,397.65470095178574
402,143,328,25,703.8708864082801,140.09538714988517
428,334,805,546,271.00680675853226,487.8376219419462
29,805,608,337,-122.35841751680141,498.8470825755861
718,871,10,100,709.5162736124155,921.3592367381475
250,165,246,136,482.7966215714157,110.13449853912842
517,411,508,695,524.6553549067953,567.5196386800554
307,143,810,383,923.1627998700724,189.2389410125278
826,362,578,134,777.8567034538639,495.10698811544535
438,460,661,533,374.5838415164498,477.02826080441747
738,379,401,600,582.5589872141866,795.291531410162
635,805,704,229,13.81476547409779,848.9246062669157
660,675,41,251,628.2969385933576,807.1416508407603
672,854,375,370,308.95714637668226,890.7947313255762
37,668,858,871,347.4139447406127,-9.380482899900224
304,398,364,33,569.9401157292205,368.2752256175403
751,838,698,99,108.38549937397116,890.4998468325668
661,206,177,643,757.5296706698742,766.8245413139462
64,288,55,235,88.49107824957647,97.153744632062
351,834,161,295,207.30186945521237,674.2871304427682
431,148,8,813,438.98926097940785,119.59222807352177
349,97,144,853,491.57524391952825,176.53972996166195
884,147,313,676,979.5129361894162,782.6460876365957
544,71,354,550,806.697862094319,480.7119706034718
127,504,827,400,683.0373341757091,164.64855629819388
35,308,626,374,530.4443684705997,43.73041064224046
160,636,719,445,416.01900768450605,222.36485108522498
705,550,526,659,268.7714669180997,556.544949576714
760,544,259,682,599.0069577768985,896.938393161656
884,616,830,709,193.99729383419466,891.928868934899
57,441,543,734,384.23334942598933,31.015192209724965
666,520,894,643,220.2502838059797,451.1699241552845
214,889,833,200,-252.4299001259139,762.1056682464526
733,887,324,315,425.29056779447745,970.6976164801353
748,387,333,655,643.4821174945963,852.5569774666056
632,484,877,433,117.00382962415381,559.101166952773
615,716,743,388,32.805476963719116,693.2636770607235
108,875,697,464,-105.3545838814782,473.44377772914595
630,50,320,887,851.0758389972965,794.3352562999875
398,653,125,208,292.7798399813666,520.2423328801653
650,38,121,783,750.7239778689195,680.0713303739268
591,866,621,312,35.320109368430415,857.712916315479
660,768,838,571,6.262419354606813,683.3644601605014
195,50,153,721,334.8731631526004,-132.79149421701655
286,37,592,286,829.3668099485917,20.874775419636777
861,459,186,786,815.9354314104686,1043.4923452587484
496,372,134,206,532.7573212519658,544.4021706265547
452,688,418,738,214.71438569156768,153.95364828347593
824,523,34,595,816.0508485531279,973.8068526027743
875,303,440,519,809.78000208502,781.219892270978
641,893,311,576,336.47938292142953,852.4302174430318
111,563,292,98,83.82313752457894,466.9924724388745
886,843,107,381,807.5946288080874,1066.611678088467
729,646,503,311,280.6715052205295,791.0454429854116
874,858,819,848,123.99761677976547,924.4678803499726
3,554,672,68,-53.74607340353801,486.88298826638794
727,426,614,109,464.9699862067851,533.6758248890272
405,587,692,579,624.0125329603925,392.0759144713544
649,175,242,351,780.7145624911956,480.151292299881
523,864,531,208,51.00524376032058,849.2671855707184
785,95,234,259,911.186358117909,313.1881637532553
338,765,851,25,-188.56133305058754,755.7870150077205
824,100,74,791,870.5481091043646,811.7302993747666
441,342,219,223,552.4649107422536,492.00457142747257
358,594,518,127,202.91380284155545,494.0036877911504
808,602,823,755,131.85439315572688,730.0455807969894
763,22,523,808,980.1572884346006,745.152459268569
515,609,167,691,355.2002455125539,236.56752544200236
16,92,157,15,125.2912363462747,80.54873601955425
796,126,321,899,922.9995459344952,922.5699040764185
631,40,349,508,867.1144779453329,439.7556784050266
548,269,365,743,608.7700961167068,791.4506766373281
884,774,125,283,798.4605167775181,959.8688292725657
521,73,248,345,733.9338344656189,268.05246336175566
312,687,301,335,175.5867785229701,401.69557284999183
39,858,712,751,-72.76440975484444,164.6584939276385
614,622,430,541,243.7469705195612,465.3731827554443
492,7,392,496,818.6843782714682,290.8056218422768
435,521,126,97,375.88225318155554,452.34441685124017
188,582,294,374,197.12698556960487,235.39329296286277
70,338,831,378,744.0502101032196,74.83962432413662
598,608,800,601,361.68593022069945,356.4637267480786
371,481,408,132,611.848190795125,371.0019024864304
36,42,29,253,56.845252156730545,-116.97712710246776
706,307,604,310,494.09420473503286,602.7460108217342
53,804,73,82,8.24730011862909,738.8996719704527
353,859,134,567,229.63916447996974,497.7326585513256
99,814,776,722,71.15762078711487,154.4434254305129
720,504,595,44,361.90952525299963,546.2960734766945
308,242,657,737,679.8754203501055,624.2590065338453
414,538,534,226,631.2901543330664,361.00468210379574
250,188,370,150,599.8318288450963,126.54503472472986
515,548,0,431,515,698.8433140876581
851,518,796,400,236.5640284569692,821.8334772465973
448,153,556,24,881.342914184938,153.76727673947389
604,526,549,188,179.52161617780598,622.2465175224589
337,732,692,197,-8.247322503909881,606.7684518924292
749,670,243,208,553.4952911187479,795.4962218251828
227,525,562,429,561.2433542234593,214.48597808576199
712,242,708,233,772.6092997408048,458.41718192007846
810,558,724,318,223.2791191527393,791.4316617669809
12,81,895,472,821.5886828582595,-122.50032302714743
256,698,375,505,147.07900518880695,245.30051496197783
160,249,696,692,748.7132116517117,256.97190187684464
344,786,195,443,183.05041197423216,458.523170843825
801,846,260,881,572.7575911702397,1093.718839615191
514,302,221,665,608.53730641605,770.9314451747036
757,138,824,687,659.3379419550974,756.7107707103407
22,203,551,526,483.12823108015203,-44.6236467161318
1,251,644,46,448.2438328394898,209.85812119705253
80,89,431,541,468.47385317127004,-63.078183183550145
690,697,269,599,446.6873554343371,791.5857338461426
823,550,262,813,677.9308849687449,1015.6046103659223
88,390,595,214,515.0435490655167,200.42843918895207
238,861,392,383,1.135040116494494,572.0156355860056
247,713,323,189,94.336899885843,562.3973204271963
296,67,834,892,862.9425690213117,534.2323257124673
690,68,438,286,922.8432700414644,284.1765858141183
155,11,438,529,573.8261197697856,-42.920999861029905
592,236,615,159,821.5351210394554,357.919417358408
296,29,353,640,639.657340330247,184.10532647672747
172,40,798,590,884.6930206303567,39.13177309237283
671,235,59,437,707.9318146647483,633.0921804626597
213,331,744,761,714.6217401179748,499.19696056861267
369,92,234,106,598.3908018147306,83.61143880404877
773,486,368,660,555.0280930243108,842.0759087748183
98,225,399,464,430.1347039493526,29.151915277065573
504,85,359,10,810.7510321160486,86.58400779718396
495,61,58,710,551.9266024379174,308.88082606232956
885,711,348,91,636.6923088535693,784.4790481949998
792,463,676,245,317.1969808026102,684.4026751984609
339,597,654,203,380.31363849711596,417.5835440334012
780,494,679,224,272.7868424736399,690.2319829545913
10,824,557,78,-257.75378161611826,761.3830681367841
623,411,38,665,627.4435715055655,848.0547783636556
243,405,324,385,485.9687187639152,251.041806674644
478,784,435,369,131.22083227369407,626.7372709793921
819,230,487,634,806.1919948946796,803.9069251447962
461,576,184,541,325.5178167193207,218.14373815620638
480,335,694,834,418.8585791191554,300.5108422979811
669,465,366,62,506.9031744984679,525.4712961382218
28,436,8,750,28.33151942870305,-149.89083679294603
873,753,876,548,94.27280557370227,968.0667134674466
489,664,161,186,334.39572095229113,621.0917221349747
635,798,501,414,169.8545471020373,784.1254287357891
467,248,143,617,594.0735462103237,681.9492380691229
257,222,841,214,924.8679611570252,150.95037739644906
197,185,49,354,234.55216549405358,1.0563733921970835
147,838,656,505,-21.384970241883945,392.236739990609
566,261,279,585,666.2217342877509,738.1285165628003
590,522,690,720,468.38359539073684,294.94861216916956
900,514,439,340,655.5763147937766,803.2037505168718
318,519,155,654,323.1398044168179,114.06895756311899
638,371,463,756,390.27232035718674,530.7126234546648
189,524,53,611,179.5032540916333,39.28020398611089
345,617,330,671,293.4798950393992,132.0624178223548
537,566,501,526,399.6528426377742,303.82806284012173
588,33,333,840,837.1841774801356,718.9041636745321
299,357,797,860,395.96181935478546,601.2515220439146
648,1,128,66,757.8641497842859,31.545331954773218
572,468,7,854,570.8102981568812,868.5275382721418
71,802,898,24,-365.7653667062286,784.0574730215222
731,731,835,837,64.7216647517208,549.6410948928443
126,174,680,144,734.2282763994996,81.97496494361545
387,519,614,50,254.17037448581198,477.37332608843354
585,402,314,735,411.38257576790534,369.24587276062204
56,426,166,705,99.92107122642855,-101.07749664253613
873,709,647,489,311.6176369483593,946.1653714930014
849,521,140,574,801.5508262631419,955.6442692314648
302,416,754,884,384.44808588210293,521.5110531343375
673,678,646,485,127.61926697346375,685.079869104464
70,717,58,383,39.648195136755675,353.3628953321136
467,64,304,318,735.5159448937328,199.5206910978123
343,295,32,841,370.7063574020516,59.47605066060322
370,319,653,843,370.62939491450055,442.8945367304961
121,531,839,582,661.2153494282778,111.90357423382142
92,40,417,79,473.60222944593363,-7.525182235513724
90,409,184,675,155.1245731502257,-67.77541245947907
278,195,873,224,958.8982939038102,144.82778417531213
454,503,483,873,409.9050118321687,274.3931575764554
177,116,760,550,846.7853310065458,90.73708527538469
543,32,2,242,544.9517543406886,89.31136052540477
532,723,611,481,146.47209563931187,500.5225721981308
318,374,729,4,718.6218737374071,370.5534253910105
246,421,121,861,295.9660029119205,-19.481463375832433
470,12,897,727,862.647750364864,507.537928570632
24,193,50,343,51.89247247292879,-54.32183312276869
91,865,122,426,8.245160638369653,499.17874282996496
596,318,99,836,641.7772232808426,886.2549331858759
112,281,57,441,141.1673974858002,-22.600943213902408
230,409,484,728,606.7009398132533,506.28434583543003
555,471,448,57,272.278887275305,521.5090158459622
419,592,716,217,404.865923661837,430.5801468103935
192,261,93,76,256.8080318365123,205.49563198515074
714,457,10,168,713.5646833864935,614.8848807426166
120,390,463,285,444.7979489661355,162.25854215463696
182,354,77,274,217.27389734636827,147.1632957212508
209,67,741,320,878.5174889856625,1.8993795207181987
466,181,147,649,603.3420017717599,631.3067412230345
6,563,782,376,349.6580551614399,202.11817786922975
443,26,814,685,871.2828861497453,461.259936595408
793,342,12,7,796.4529616270803,348.6940440986726
490,349,727,764,520.9128539225946,388.9376608648783
354,47,172,41,524.7023438291266,39.43790467212682
110,551,92,77,95.04556935340047,475.41516587778784
433,30,576,702,858.7539898387096,474.0343533033267
339,26,195,876,532.2796267364814,173.50437866758332
576,446,56,325,565.7133844010585,671.9815456571193
626,434,309,51,562.5526628713748,484.75795321556836
137,44,184,487,299.4761240560036,-122.81090016533132
46,432,380,21,83.63126935947894,411.0526851046272
385,179,838,339,891.0109072403469,294.3553467872185
412,3,171,433,581.0374595886381,104.6774831369403
19,123,829,447,763.3351397409513,-88.93711500413329
510,598,298,637,290.10004429159306,203.4137960593467
10,753,192,519,-68.62187042316795,257.59325965602187
740,813,53,669,696.8297482865781,1105.6053586121432
48,408,283,270,169.2398151902519,167.86713762780113
